tcpConnections,dnsSize,totalTasks,runningTasks,sleepingTasks,stoppedTasks,zombie,totalMemory,freeMemory,usedMemory,bufferCache,totalSwap,freeSwap,usedSwap,availableMemory,deviceState,IOStats_tps,IOStats_rtps,IOStats_wtps,IOStats_dtps,IOStats_bread/s,IOStats_bwrtn/s,IOStats_bdscd/s,CPU Utilization_CPU,CPU Utilization_%user,CPU Utilization_%nice,CPU Utilization_%system,CPU Utilization_%iowait,CPU Utilization_%steal,CPU Utilization_%idle,Memory Utilization_kbmemfree,Memory Utilization_kbavail,Memory Utilization_kbmemused,Memory Utilization_%memused,Memory Utilization_kbbuffers,Memory Utilization_kbcached,Memory Utilization_kbcommit,Memory Utilization_%commit,Memory Utilization_kbactive,Memory Utilization_kbinact,Memory Utilization_kbdirty,Disk Device Status_DEV,Disk Device Status_tps,Disk Device Status_rkB/s,Disk Device Status_wkB/s,Disk Device Status_dkB/s,Disk Device Status_areq-sz,Disk Device Status_aqu-sz,Disk Device Status_await,Disk Device Status_%util,Processor Queue_runq-sz,Processor Queue_plist-sz,Processor Queue_ldavg-1,Processor Queue_ldavg-5,Processor Queue_ldavg-15,Processor Queue_blocked
149,33,167,1,166,0,0,922.8,467,168.9,286.9,100,19.9,80.1,700,2,0.6,0,0.6,0,0,10.4,0,all,25.65,0,0.83,0.03,0,73.5,479777,718452,153012,16.19,15724,262607,1392234,132.93,127367,280513,423,mmcblk0,0.6,0,5.2,0,8.67,0,2.67,0.6,1,272,2.04,1.77,1.31,0
159,20,167,3,164,0,0,922.8,466,170,286.9,100,19.9,80.1,699,2,0.3,0,0.3,0,0,6.39,0,all,25.25,0,0.7,0.03,0,74.02,478561,717204,154254,16.32,15768,262526,1393309,133.03,127411,281923,205,mmcblk0,0.3,0,3.2,0,10.67,0,2.67,0.3,1,272,2.09,1.81,1.33,0
148,22,167,2,165,0,0,922.8,463.2,172.5,287.1,100,19.9,80.1,696.4,2,0.4,0,0.4,0,0,16.8,0,all,25.35,0,0.83,0.05,0,73.77,476556,715330,156125,16.52,15810,262614,1393616,133.06,127450,283664,239,mmcblk0,0.4,0,8.4,0,21,0,3,0.3,1,273,1.84,1.78,1.34,0
175,22,167,2,165,0,0,922.8,462.2,173.6,287,100,19.9,80.1,695.3,2,0.2,0,0.2,0,0,7.2,0,all,25.45,0,1,0.23,0,73.32,473916,712684,158772,16.8,15857,262554,1395152,133.2,127499,286387,319,mmcblk0,0.2,0,3.6,0,18,0.01,47.5,1,1,272,1.66,1.74,1.34,0
138,32,169,2,167,0,0,922.8,460.4,175.1,287.3,100,19.9,80.1,693.7,0,0.2,0,0.2,0,0,16,0,all,25.27,0,0.6,0.03,0,74.1,473061,711933,159523,16.88,15905,262595,1395047,133.19,127547,287370,44,mmcblk0,0.2,0,8,0,40,0,4.5,0.1,2,274,1.85,1.78,1.37,0
174,28,169,4,165,0,0,922.8,459.4,176.2,287.2,100,19.9,80.1,692.6,0,2.1,0,2.1,0,0,23.2,0,all,25.52,0,0.6,0,0,73.87,472378,711348,160075,16.94,15944,262656,1395687,133.26,127589,288002,430,mmcblk0,2.2,0,12,0,5.45,0.07,29.59,1,1,274,1.95,1.81,1.39,0
147,14,169,4,165,0,0,922.8,458.5,177,287.4,100,19.9,80.1,691.8,0,0.4,0,0.4,0,0,8.8,0,all,25.19,0,0.63,0.03,0,74.16,470233,709217,162195,17.16,15990,262618,1397658,133.44,127634,289753,190,mmcblk0,0.4,0,4.4,0,11,0,2.25,0.2,1,274,1.57,1.74,1.38,0
163,20,168,2,166,0,0,922.8,457.1,178.3,287.4,100,19.9,80.1,690.5,0,0.6,0,0.6,0,0,12,0,all,25.34,0,0.73,0.08,0,73.86,468973,707988,163380,17.29,16036,262603,1397863,133.46,127678,290970,194,mmcblk0,0.6,0,6,0,10,0,2.67,0.3,1,274,1.81,1.77,1.4,0
168,21,168,2,166,0,0,922.8,454.6,180.8,287.4,100,19.9,80.1,688.1,3,3.5,0,3.5,0,0,70.4,0,all,25.23,0,0.85,0.03,0,73.9,466545,705555,165834,17.55,16082,262556,1399238,133.59,127722,293294,70,mmcblk0,3.5,0,35.2,0,10.06,0.05,13.71,0.7,1,274,1.95,1.81,1.43,0
148,10,169,1,168,0,0,922.8,453.7,181.7,287.5,100,19.9,80.1,687.1,3,0.2,0,0.2,0,0,6.4,0,all,25.19,0,0.8,0,0,74.01,466161,705230,166130,17.58,16122,262570,1400175,133.68,127764,294018,116,mmcblk0,0.2,0,3.2,0,16,0,3,0.1,1,273,2.01,1.84,1.45,0
163,8,168,2,166,0,0,922.8,453,182.3,287.5,100,19.9,80.1,686.5,3,0.2,0,0.2,0,0,4,0,all,25.08,0,0.73,0.03,0,74.17,464504,703608,167797,17.76,16159,262572,1401001,133.76,127801,295534,20,mmcblk0,0.6,0,4,0,6.67,0,3.83,0.2,1,274,1.61,1.76,1.44,0
168,6,166,2,164,0,0,922.8,451.5,183.8,287.6,100,19.9,80.1,685.1,3,0.2,0,0.2,0,0,4.8,0,all,25.19,0,0.6,0.03,0,74.18,463609,702803,168706,17.85,16200,262616,1401703,133.83,127842,296691,23,mmcblk0,0.2,0,2.4,0,12,0,2,0.1,1,272,1.65,1.75,1.45,0
137,14,168,2,166,0,0,922.8,450.4,184.8,287.6,100,19.9,80.1,684.1,1,5.8,0,5.8,0,0,71.2,0,all,25.21,0,0.7,0,0,74.08,462065,701299,170124,18,16242,262615,1404685,134.11,127881,298138,92,mmcblk0,5.8,0,35.6,0,6.14,0.19,32.41,1,1,274,1.8,1.78,1.46,0
148,6,167,1,166,0,0,922.8,450.7,184.5,287.6,100,19.9,80.1,684.3,1,0.2,0,0.2,0,0,4.8,0,all,25.24,0,0.5,0,0,74.26,461625,700839,170618,18.06,16289,262544,1402880,133.94,127942,298396,86,mmcblk0,0.2,0,2.4,0,12,0,2.5,0.1,1,273,1.77,1.78,1.48,0
161,14,166,2,164,0,0,922.8,449.4,185.8,287.6,100,19.9,80.1,683,1,2.1,0,2.1,0,0,65.6,0,all,25.23,0,0.55,0.08,0,74.14,461214,700595,170821,18.08,16335,262670,1402727,133.93,127989,298818,259,mmcblk0,2.1,0,32.8,0,15.62,0.04,17.24,0.6,1,271,1.6,1.73,1.47,0
162,6,166,2,164,0,0,922.8,447.9,187.1,287.8,100,19.9,80.1,681.7,1,0.2,0,0.2,0,0,4.8,0,all,25.24,0,0.68,0,0,74.09,459752,699170,172206,18.22,16375,262667,1403521,134,128030,300276,388,mmcblk0,0.2,0,2.4,0,12,0,2.5,0.1,1,271,1.93,1.8,1.51,0
148,20,168,2,166,0,0,922.8,446.1,189,287.7,100,19.9,80.1,679.8,2,0.2,0,0.2,0,0,7.2,0,all,25.22,0,0.83,0,0,73.95,458053,697400,174033,18.42,16416,262558,1404519,134.1,128070,301480,23,mmcblk0,0.2,0,3.6,0,18,0,3,0.1,1,273,1.96,1.83,1.52,0
162,16,168,2,166,0,0,922.8,443.9,191.1,287.8,100,19.9,80.1,677.7,2,0.3,0,0.3,0,0,6.4,0,all,25.19,0,0.8,0.03,0,73.98,456617,696078,175329,18.55,16468,262622,1405543,134.2,128120,302988,275,mmcblk0,0.3,0,3.2,0,10.67,0,2.67,0.2,1,273,1.66,1.77,1.51,0
165,22,168,1,167,0,0,922.8,442.6,192.5,287.7,100,19.9,80.1,676.3,2,0.2,0,0.2,0,0,5.6,0,all,25.81,0,0.85,0,0,73.34,454978,694406,177044,18.74,16513,262545,1406567,134.29,128166,305232,20,mmcblk0,0.2,0,2.8,0,14,0,2.5,0.1,1,273,1.67,1.76,1.52,0
140,10,169,3,166,0,0,922.8,441.8,193.2,287.9,100,19.9,80.1,675.7,2,0.5,0,0.5,0,0,29.6,0,all,25.19,0,0.87,0,0,73.93,453379,692917,178538,18.89,16552,262616,1407591,134.39,128206,306473,309,mmcblk0,0.5,0,14.8,0,29.6,0,6.6,0.3,1,274,1.91,1.81,1.54,0
138,15,169,1,168,0,0,922.8,440.2,194.7,288,100,19.9,80.1,674.2,0,1.7,0,1.7,0,0,24.8,0,all,25.15,0,0.88,0,0,73.97,451888,691471,179952,19.04,16592,262624,1408548,134.48,128246,307539,263,mmcblk0,1.7,0,12.4,0,7.29,0.02,10.12,0.4,1,274,1.94,1.83,1.56,0
150,6,168,2,166,0,0,922.8,439.2,195.7,288,100,19.9,80.1,673.1,0,0.2,0,0.2,0,0,4.8,0,all,25.16,0,0.93,0.03,0,73.89,450840,690397,181007,19.15,16635,262554,1409383,134.56,128289,308810,444,mmcblk0,0.2,0,2.4,0,12,0,2,0.1,1,272,1.62,1.76,1.54,0
170,14,169,2,167,0,0,922.8,436.9,197.8,288.1,100,19.9,80.1,671,0,0.2,0,0.2,0,0,5.59,0,all,25.67,0,0.73,0,0,73.61,448850,688549,182780,19.34,16673,262641,1410407,134.66,128327,310366,362,mmcblk0,0.2,0,2.8,0,14,0,2.5,0.2,1,274,1.63,1.75,1.55,0
149,8,170,1,169,0,0,922.8,436.5,198.2,288.1,100,19.9,80.1,670.6,0,0.2,0,0.2,0,0,6.4,0,all,25.2,0,0.58,0,0,74.22,447821,687496,183894,19.46,16714,262581,1411361,134.75,128370,311893,304,mmcblk0,0.2,0,3.2,0,16,0,3,0.1,1,275,1.78,1.77,1.56,0
155,6,170,3,167,0,0,922.8,435.7,198.9,288.2,100,19.9,80.1,669.9,3,2.5,0,2.5,0,0,64,0,all,25.07,0,0.78,0,0,74.15,447125,686925,184447,19.52,16760,262656,1412250,134.84,128412,312300,202,mmcblk0,2.5,0,32,0,12.8,0.04,14.48,0.5,1,275,1.72,1.77,1.57,0
158,6,168,2,166,0,0,922.8,433.9,200.7,288.2,100,19.9,80.1,668.1,3,3,0,3,0,0,78.4,0,all,25.07,0,0.68,0.08,0,74.18,445846,685696,185660,19.65,16800,262666,1412532,134.86,128453,313099,31,mmcblk0,3,0,39.2,0,13.07,0.06,19.27,0.6,1,274,1.51,1.71,1.56,0
164,14,168,2,166,0,0,922.8,431.4,203.2,288.2,100,19.9,80.1,665.6,3,0.2,0,0.2,0,0,7.2,0,all,25.21,0,0.85,0.03,0,73.91,443931,683760,187616,19.85,16840,262597,1413633,134.97,128495,315377,222,mmcblk0,0.2,0,3.6,0,18,0,2.5,0.1,2,273,1.9,1.79,1.59,0
144,8,169,2,167,0,0,922.8,430.9,203.6,288.3,100,19.9,80.1,665.3,3,1.5,0,1.5,0,0,48,0,all,25.31,0,0.83,0.08,0,73.79,442895,682838,188489,19.95,16896,262656,1413665,134.97,128551,316312,133,mmcblk0,1.5,0,24,0,16,0.02,13.73,0.3,1,274,2.01,1.82,1.61,0
156,6,170,2,168,0,0,922.8,428.9,205.6,288.4,100,19.9,80.1,663.2,1,0.3,0,0.3,0,0,7.19,0,all,25.2,0,0.55,0.3,0,73.94,442029,682030,189336,20.04,16944,262671,1414503,135.05,128599,317510,42,mmcblk0,0.2,0,3.2,0,16,0.01,63,1.3,1,273,1.64,1.75,1.59,0
150,6,167,2,165,0,0,922.8,429.1,205.4,288.3,100,19.9,80.1,663.4,1,0.2,0,0.2,0,0,4.8,0,all,25.23,0,0.48,0,0,74.29,440696,680650,190636,20.17,16984,262580,1415271,135.13,128638,318659,464,mmcblk0,0.2,0,2.4,0,12,0,3,0.1,1,271,1.84,1.79,1.61,0
174,8,168,3,165,0,0,922.8,427.6,206.8,288.4,100,19.9,80.1,662,1,0.2,0,0.2,0,0,4.8,0,all,25.06,0,0.6,0.03,0,74.31,439337,679404,191884,20.31,17024,262650,1416295,135.22,128678,320096,348,mmcblk0,0.2,0,2.4,0,12,0,2.5,0.1,1,272,2.1,1.86,1.64,0
160,6,166,3,163,0,0,922.8,425.6,208.8,288.5,100,19.9,80.1,660.1,1,0.2,0,0.2,0,0,4.8,0,all,25.02,0,0.75,0,0,74.23,437035,677154,194150,20.55,17063,262676,1417422,135.33,128719,321882,298,mmcblk0,0.2,0,2.4,0,12,0,2.5,0.1,1,271,2.11,1.89,1.65,0
149,6,167,2,165,0,0,922.8,424,210.3,288.4,100,19.9,80.1,658.5,1,0.2,0,0.2,0,0,4.8,0,all,25.16,0,0.6,0.03,0,74.21,435705,675792,195500,20.69,17104,262603,1418343,135.42,128759,323461,178,mmcblk0,0.2,0,2.4,0,12,0,2,0.1,1,272,1.73,1.82,1.64,0
154,26,167,2,165,0,0,922.8,421.4,212.9,288.5,100,19.9,80.1,656,2,0.7,0,0.7,0,0,12.8,0,all,25.26,0,0.68,0.03,0,74.03,433553,673742,197564,20.91,17144,262670,1419470,135.53,128796,325453,13,mmcblk0,0.7,0,6.4,0,9.14,0,4.71,0.2,1,272,1.8,1.82,1.64,0
162,11,168,2,166,0,0,922.8,419.9,214.3,288.6,100,19.9,80.1,654.6,2,1.1,0,1.1,0,0,28.8,0,all,25.01,0,0.6,0,0,74.39,431306,671518,199875,21.15,17184,262655,1420647,135.64,128836,327828,6,mmcblk0,1.1,0,14.4,0,13.09,0.01,9.73,0.3,1,273,1.88,1.84,1.66,0
149,6,168,2,166,0,0,922.8,419.4,214.7,288.7,100,19.9,80.1,654.1,2,0.2,0,0.2,0,0,5.6,0,all,25.15,0,0.7,0.03,0,74.12,430404,670726,200752,21.24,17225,262724,1421159,135.69,128879,328432,236,mmcblk0,0.2,0,2.8,0,14,0,2.5,0.1,1,273,1.8,1.83,1.66,0
163,6,168,3,165,0,0,922.8,419.8,214.4,288.7,100,19.9,80.1,654.5,2,0.2,0,0.2,0,0,10.4,0,all,25.71,0,0.95,0.03,0,73.31,430344,670640,200819,21.25,17260,262664,1421018,135.67,128912,328509,440,mmcblk0,0.2,0,5.2,0,26,0,3,0.1,1,273,1.53,1.76,1.64,0
153,6,168,2,166,0,0,922.8,419.4,214.8,288.6,100,19.9,80.1,654,0,5.2,0,5.2,0,0,60,0,all,25.07,0,0.9,0.78,0,73.25,430654,670940,200515,21.22,17310,262593,1421159,135.69,128964,328384,294,mmcblk0,5.2,0,30,0,5.77,0.37,71.13,1.8,1,272,1.66,1.77,1.65,0
165,14,168,2,166,0,0,922.8,418.2,215.8,288.9,100,19.9,80.1,653.1,0,2.4,0,2.4,0,0,66.4,0,all,25.06,0,0.53,0.08,0,74.34,429355,669739,201636,21.34,17358,262643,1421927,135.76,129003,329382,32,mmcblk0,2.4,0,33.2,0,13.83,0.03,10.5,0.7,1,273,2.15,1.87,1.68,0
152,33,167,2,165,0,0,922.8,416.4,217.5,289,100,19.9,80.1,651.4,0,0.2,0,0.2,0,0,5.6,0,all,25.21,0,0.88,0,0,73.91,427575,668156,203232,21.51,17401,262796,1422926,135.86,129056,330990,74,mmcblk0,0.4,0,4,0,10,0,2.5,0.2,1,272,1.95,1.85,1.68,0
172,16,167,2,165,0,0,922.8,414,219.9,288.9,100,19.9,80.1,648.9,0,0.2,0,0.2,0,0,5.6,0,all,25.01,0,0.8,0.02,0,74.17,426675,667334,204124,21.6,17459,262824,1423719,135.93,129113,332404,27,mmcblk0,0.2,0,2.8,0,14,0,3,0.1,2,272,1.64,1.78,1.66,0
174,6,166,2,164,0,0,922.8,413,220.8,289.1,100,19.9,80.1,648.1,3,0.6,0,0.6,0,0,46.4,0,all,25.16,0,0.4,0.05,0,74.39,424735,665424,205977,21.8,17508,262808,1424743,136.03,129160,334163,134,mmcblk0,0.6,0,23.2,0,38.67,0.01,8.83,0.2,1,271,2,1.85,1.7,0
166,6,166,3,163,0,0,922.8,412.4,221.4,289.1,100,19.9,80.1,647.5,3,0.2,0,0.2,0,0,5.6,0,all,25.08,0,0.58,0,0,74.35,423730,664434,206970,21.9,17580,262748,1425697,136.12,129236,335082,44,mmcblk0,0.2,0,2.8,0,14,0,2.5,0.1,1,271,1.54,1.76,1.68,0
158,12,166,3,163,0,0,922.8,410.4,223.4,289.1,100,19.9,80.1,645.5,1,0.2,0,0.2,0,0,4.8,0,all,25.48,0,0.9,0,0,73.62,421635,662440,208969,22.11,17620,262808,1426279,136.18,129274,336500,395,mmcblk0,0.2,0,2.4,0,12,0,2.5,0.1,1,271,1.84,1.81,1.7,0
169,22,167,2,165,0,0,922.8,409.3,224.3,289.2,100,19.9,80.1,644.5,1,4.3,0,4.3,0,0,84,0,all,25.28,0,0.73,0,0,73.99,420570,661496,209900,22.21,17670,262876,1427533,136.3,129326,338019,276,mmcblk0,4.3,0,42,0,9.77,0.11,25.63,0.7,1,271,1.97,1.85,1.71,0
145,8,167,2,165,0,0,922.8,408.3,225.3,289.3,100,19.9,80.1,643.5,1,0.4,0,0.4,0,0,28.8,0,all,25.17,0,0.68,0.03,0,74.13,419316,660216,211178,22.35,17710,262812,1428378,136.38,129363,339344,400,mmcblk0,0.4,0,14.4,0,36,0,5.75,0.3,1,272,1.69,1.8,1.7,0
146,6,168,2,166,0,0,922.8,406.8,226.8,289.3,100,19.9,80.1,642,1,2.2,0,2.2,0,0,60.8,0,all,24.97,0,0.53,0.03,0,74.48,417674,658571,212802,22.52,17763,262752,1429095,136.45,129416,340423,201,mmcblk0,2.2,0,30.4,0,13.82,0.06,26.95,2.8,1,273,1.63,1.76,1.69,0
161,6,168,2,166,0,0,922.8,403.8,229.8,289.3,100,19.9,80.1,639.1,2,1.5,0,1.5,0,0,21.6,0,all,25.76,0,0.53,0.05,0,73.67,416109,657046,214305,22.68,17808,262742,1430343,136.56,129463,342032,376,mmcblk0,1.5,0,10.8,0,7.2,0.03,18,0.9,1,273,1.78,1.79,1.71,0
145,6,168,2,166,0,0,922.8,403.3,230.2,289.4,100,19.9,80.1,638.7,2,0.2,0,0.2,0,0,5.6,0,all,25.22,0,0.55,0.03,0,74.2,414119,655157,216200,22.88,17848,262808,1431143,136.64,129501,343989,156,mmcblk0,0.2,0,2.8,0,14,0,4.5,0.1,1,273,1.96,1.83,1.73,0
137,6,167,2,165,0,0,922.8,402.3,231.1,289.4,100,19.9,80.1,637.7,2,0.2,0,0.2,0,0,4.8,0,all,25.17,0,0.88,0.03,0,73.93,413009,654092,217281,22.99,17879,262810,1432303,136.75,129533,344952,301,mmcblk0,0.2,0,2.4,0,12,0,4.5,0.1,2,273,1.57,1.75,1.7,0
151,10,167,2,165,0,0,922.8,401.8,231.6,289.4,100,19.9,80.1,637.2,2,0.2,0,0.2,0,0,7.2,0,all,25.24,0,1.08,0,0,73.68,411731,652787,218594,23.13,17916,262752,1433001,136.82,129572,346095,185,mmcblk0,0.2,0,3.6,0,18,0,3,0.1,1,271,1.62,1.74,1.7,0
212,21,168,2,166,0,0,922.8,400.9,232.5,289.4,100,19.9,80.1,636.3,0,0.5,0,0.5,0,0,10.4,0,all,27.34,0,1.56,0.03,0,71.07,411042,652224,219136,23.19,17956,262850,1432930,136.81,129610,346697,344,mmcblk0,0.5,0,5.2,0,10.4,0,2.6,0.3,1,273,1.9,1.8,1.72,0
152,39,171,3,168,0,0,922.8,399.6,233.8,289.4,100,19.9,80.1,635,0,0.2,0,0.2,0,0,8.79,0,all,25.75,0,1.33,0,0,72.92,410349,651470,219913,23.27,18005,262741,1433170,136.83,129658,347154,130,mmcblk0,0.2,0,4.4,0,22,0,3,0.1,1,276,1.76,1.78,1.72,0
147,34,171,2,169,0,0,922.8,397.3,235.9,289.6,100,19.9,80.1,633.1,0,0.5,0,0.5,0,0,12.8,0,all,25.85,0,1.7,0.03,0,72.42,408554,649803,221525,23.44,18052,262801,1434025,136.92,129707,349294,227,mmcblk0,0.5,0,6.4,0,12.8,0,2.6,0.3,1,276,1.52,1.72,1.7,0
150,30,170,3,167,0,0,922.8,396.7,236.5,289.6,100,19.9,80.1,632.4,0,3.4,0,3.4,0,0,65.6,0,all,25.79,0,1.27,0.07,0,72.86,407066,648438,222873,23.58,18090,262888,1435170,137.03,129743,350502,81,mmcblk0,3.4,0,32.77,0,9.65,0.04,10.53,0.8,1,275,1.82,1.77,1.72,0
197,50,168,2,166,0,0,922.8,394.5,238.8,289.5,100,19.9,80.1,630.1,3,1.5,0,1.5,0,0,52.8,0,all,27.21,0,1.68,0.03,0,71.08,406066,647377,223912,23.69,18134,262790,1436512,137.15,129788,351852,64,mmcblk0,1.5,0,26.4,0,17.6,0.02,11.67,0.6,1,273,1.9,1.8,1.73,0
153,30,168,2,166,0,0,922.8,394,239.1,289.8,100,19.9,80.1,629.7,3,0.6,0,0.6,0,0,12.8,0,all,26.05,0,0.96,0.05,0,72.94,403626,645017,226353,23.95,18182,262827,1437750,137.27,129854,353605,50,mmcblk0,0.6,0,6.4,0,10.67,0,2.67,0.4,1,273,1.73,1.77,1.72,0
156,31,169,1,168,0,0,922.8,390.5,242.6,289.8,100,19.9,80.1,626.2,3,1.3,0,1.3,0,0,40.8,0,all,25.91,0,1.25,0.03,0,72.81,402882,644270,227102,24.03,18230,262773,1438575,137.35,129900,354988,58,mmcblk0,1.3,0,20.4,0,15.69,0.01,8.23,0.5,1,274,1.59,1.73,1.71,0
140,16,171,2,169,0,0,922.8,389.5,243.6,289.8,100,19.9,80.1,625.2,3,1.1,0,1.1,0,0,53.6,0,all,25.75,0,1.26,0.05,0,72.95,399877,641311,230078,24.35,18276,262766,1439822,137.47,129944,357268,115,mmcblk0,1.1,0,26.8,0,24.36,0.01,10.91,0.5,1,276,1.82,1.77,1.73,0
196,24,171,2,169,0,0,922.8,387.9,245.1,289.8,100,19.9,80.1,623.8,3,1.7,0,1.7,0,0,23.2,0,all,26.9,0,1.31,0.03,0,71.76,398553,640025,231314,24.48,18314,262762,1441182,137.6,129988,358671,364,mmcblk0,1.7,0,11.6,0,6.82,0.01,7.82,0.5,1,276,2.04,1.83,1.75,0
175,23,168,2,166,0,0,922.8,386.2,246.6,290,100,19.9,80.1,622.2,1,0.4,0,0.4,0,0,8.8,0,all,27.41,0,1.54,0.03,0,71.02,396512,638130,233242,24.68,18360,262866,1442443,137.72,130029,360538,641,mmcblk0,0.4,0,4.4,0,11,0,2.5,0.3,1,275,1.76,1.78,1.74,0
152,9,167,3,164,0,0,922.8,385.2,247.7,289.9,100,19.9,80.1,621.1,1,0.2,0,0.2,0,0,5.6,0,all,25.12,0,0.8,0.03,0,74.05,394825,636397,234962,24.86,18412,262772,1443723,137.84,130084,362090,43,mmcblk0,0.2,0,2.8,0,14,0,2.5,0.1,2,274,1.78,1.78,1.74,0
187,15,167,2,165,0,0,922.8,382.8,250,290,100,19.9,80.1,618.8,1,2.6,0,2.6,0,0,80.8,0,all,25.66,0,1.11,0,0,73.23,393592,635346,235986,24.97,18452,262918,1444747,137.94,130123,363983,68,mmcblk0,2.6,0,40.4,0,15.54,0.05,20.15,0.6,1,272,1.88,1.8,1.75,0
163,17,167,2,165,0,0,922.8,380.8,252,290,100,19.9,80.1,616.9,1,1.7,0,1.7,0,0,44.8,0,all,25.17,0,0.75,0.03,0,74.05,391986,633678,237642,25.15,18492,262816,1446027,138.06,130163,365438,248,mmcblk0,1.7,0,22.4,0,13.18,0.01,8.76,0.5,1,272,1.76,1.79,1.74,0
169,18,168,2,166,0,0,922.8,379.7,253,290.1,100,19.9,80.1,615.9,2,0.2,0,0.2,0,0,5.6,0,all,25.24,0,0.93,0,0,73.83,390064,631837,239477,25.34,18534,262861,1446846,138.14,130202,367164,167,mmcblk0,0.2,0,2.8,0,14,0,2.5,0.1,1,273,1.45,1.71,1.72,0
162,14,169,3,166,0,0,922.8,379.5,253.2,290.2,100,19.9,80.1,615.7,2,3.5,0,3.5,0,0,88.8,0,all,25.01,0,0.83,0.05,0,74.11,389122,630981,240342,25.43,18580,262885,1448836,138.33,130247,368570,229,mmcblk0,3.5,0,44.4,0,12.69,0.07,20.26,0.7,1,273,1.7,1.74,1.73,0
185,38,168,2,166,0,0,922.8,378.7,254,290.1,100,19.9,80.1,614.8,2,0.2,0,0.2,0,0,7.2,0,all,25.42,0,1,0,0,73.58,388272,630161,241151,25.52,18644,262841,1448860,138.33,130313,368897,103,mmcblk0,0.3,0,4,0,13.33,0,3,0.2,1,273,1.95,1.79,1.75,0
148,29,166,2,164,0,0,922.8,377.5,255.2,290.2,100,19.9,80.1,613.7,2,0.4,0,0.4,0,0,8,0,all,25.41,0,0.83,0.03,0,73.74,387375,629336,241888,25.6,18684,262877,1449763,138.42,130353,369488,165,mmcblk0,0.4,0,4,0,10,0,2.75,0.4,1,272,1.67,1.74,1.73,0
168,38,167,3,164,0,0,922.8,375.2,257.4,290.3,100,19.9,80.1,611.5,0,6,0,6,0,0,90.4,0,all,25.06,0,0.48,0.15,0,74.31,386429,628390,242866,25.7,18745,262811,1449231,138.37,130410,371024,142,mmcblk0,6,0,45.2,0,7.53,0.22,36.95,1,1,272,1.72,1.74,1.73,0
154,30,169,1,168,0,0,922.8,372.8,259.8,290.3,100,19.9,80.1,609,0,1.6,0,1.6,0,0,19.2,0,all,25.77,0,1.01,0,0,73.23,382862,624905,246315,26.07,18793,262857,1450681,138.51,130462,373463,367,mmcblk0,1.6,0,9.6,0,6,0.04,23.5,0.6,1,272,1.85,1.77,1.74,0
171,42,169,2,167,0,0,922.8,371.3,261,290.5,100,19.9,80.1,607.8,0,1.8,0,1.8,0,0,24,0,all,25.79,0,0.96,0.03,0,73.23,382178,624278,247077,26.15,18838,262870,1451842,138.62,130505,374885,208,mmcblk0,1.8,0,12,0,6.67,0.03,18.44,0.7,1,274,1.97,1.81,1.76,0
139,20,169,2,167,0,0,922.8,370.8,261.7,290.4,100,19.9,80.1,607.2,3,0.3,0,0.3,0,0,9.6,0,all,25.19,0,0.65,0,0,74.16,380510,622697,248642,26.31,18880,262912,1453090,138.74,130550,376614,341,mmcblk0,0.3,0,4.8,0,16,0,3,0.2,1,274,1.57,1.74,1.73,0
167,16,168,2,166,0,0,922.8,368.6,263.7,290.5,100,19.9,80.1,605.1,3,0.2,0,0.2,0,0,7.2,0,all,25.79,0,0.75,0.03,0,73.43,378467,620622,250723,26.53,18921,262837,1454070,138.83,130593,378040,601,mmcblk0,0.2,0,3.6,0,18,0,2.5,0.1,1,273,2.11,1.85,1.77,0
172,26,169,2,167,0,0,922.8,367.2,265.2,290.4,100,19.9,80.1,603.6,3,0.4,0,0.4,0,0,11.2,0,all,25.48,0,1.08,0,0,73.44,377204,619380,251944,26.66,18958,262814,1454991,138.92,130627,379479,343,mmcblk0,0.4,0,5.6,0,14,0,2.5,0.3,1,273,2.13,1.88,1.78,0
147,12,169,2,167,0,0,922.8,364.9,267.3,290.6,100,19.9,80.1,601.5,3,0.4,0,0.4,0,0,8,0,all,25.28,0,1.03,0,0,73.69,374678,616886,254426,26.92,19004,262803,1456399,139.05,130674,381286,260,mmcblk0,0.4,0,4,0,10,0,2.25,0.3,1,274,1.87,1.84,1.77,0
152,8,169,2,167,0,0,922.8,364.1,268,290.7,100,19.9,80.1,600.8,1,2.7,0,2.7,0,0,49.6,0,all,25.08,0,0.85,0.03,0,74.05,373764,616090,255199,27.01,19056,262868,1459125,139.31,130726,383186,404,mmcblk0,2.7,0,24.8,0,9.19,0.04,15.81,0.5,1,275,1.72,1.8,1.76,0
154,26,169,2,167,0,0,922.8,362.7,269.4,290.8,100,19.9,80.1,599.4,1,0.4,0,0.4,0,0,8,0,all,25.96,0,1.06,0.03,0,72.95,372046,614455,256812,27.18,19124,262879,1458544,139.26,130794,384217,58,mmcblk0,0.4,0,4,0,10,0,2.25,0.2,1,275,1.84,1.82,1.77,0
186,6,169,2,167,0,0,922.8,359.5,272.6,290.8,100,19.9,80.1,596.3,1,4.1,0,4.1,0,0,64.74,0,all,26.6,0,1.63,0.05,0,71.72,369876,612348,259044,27.41,19168,262899,1459676,139.37,130837,386345,66,mmcblk0,4.1,0,32.4,0,7.9,0.08,19.68,0.8,1,274,1.77,1.81,1.77,0
